"region","year","min_fished_U","min_fished_V","max_fished_U","max_fished_V"
2,1968,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1969,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1970,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1971,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1972,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1973,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1974,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1975,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1976,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1977,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1978,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1979,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1980,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1981,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1982,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1983,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1984,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1985,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1986,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1987,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1988,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1989,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1990,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1991,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1992,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1993,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1994,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,1995,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,1996,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,1997,2.53959062302381,1.12763625255165,4.48410400670492,2.80102999566398
2,1998,2.53959062302381,1.12763625255165,4.48410400670492,2.80102999566398
2,1999,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
2,2000,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2001,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2002,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2003,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2004,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2005,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2006,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2007,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2008,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2009,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2010,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2011,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2012,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2013,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2014,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2015,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2016,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
2,2017,3.01629357380715,1.12763625255165,4.48410400670492,2.80102999566398
3,1880,-0.193820026016113,NA,2.43136376415899,NA
3,1889,-0.193820026016113,NA,2.43136376415899,NA
3,1890,-0.193820026016113,NA,2.43136376415899,NA
3,1891,-0.193820026016113,NA,2.43136376415899,NA
3,1892,-0.193820026016113,NA,2.43136376415899,NA
3,1905,-0.193820026016113,NA,2.43136376415899,NA
3,1906,-0.193820026016113,NA,2.43136376415899,NA
3,1907,-0.193820026016113,NA,2.43136376415899,NA
3,1908,-0.193820026016113,NA,2.43136376415899,NA
3,1917,-0.193820026016113,NA,2.43136376415899,NA
3,1921,-0.193820026016113,NA,2.43136376415899,NA
3,1922,-0.193820026016113,NA,2.43136376415899,NA
3,1923,-0.193820026016113,NA,2.43136376415899,NA
3,1924,-0.193820026016113,NA,2.43136376415899,NA
3,1925,-0.193820026016113,NA,2.43136376415899,NA
3,1926,-0.193820026016113,NA,2.43136376415899,NA
3,1927,-0.193820026016113,NA,2.43136376415899,NA
3,1928,-0.193820026016113,NA,2.43136376415899,NA
3,1929,-0.193820026016113,NA,2.43136376415899,NA
3,1930,-0.193820026016113,NA,2.43136376415899,NA
3,1931,-0.193820026016113,NA,2.43136376415899,NA
3,1932,-0.193820026016113,NA,2.43136376415899,NA
3,1933,-0.193820026016113,NA,2.43136376415899,NA
3,1934,-0.193820026016113,NA,2.43136376415899,NA
3,1935,-0.193820026016113,NA,2.43136376415899,NA
3,1936,-0.193820026016113,NA,2.43136376415899,NA
3,1937,-0.193820026016113,NA,2.43136376415899,NA
3,1938,-0.193820026016113,NA,2.43136376415899,NA
3,1939,-0.193820026016113,NA,2.43136376415899,NA
3,1940,-0.193820026016113,NA,2.43136376415899,NA
3,1941,-0.193820026016113,NA,2.43136376415899,NA
3,1942,-0.193820026016113,NA,2.43136376415899,NA
3,1943,-0.193820026016113,NA,2.43136376415899,NA
3,1944,-0.193820026016113,NA,2.43136376415899,NA
3,1945,-0.193820026016113,NA,2.43136376415899,NA
3,1946,-0.193820026016113,NA,2.43136376415899,NA
3,1947,-0.193820026016113,NA,2.43136376415899,NA
3,1948,-0.193820026016113,NA,2.43136376415899,NA
3,1949,-0.193820026016113,NA,2.43136376415899,NA
3,1950,2.53959062302381,1.12763625255165,4.48410400670492,2.80102999566398
3,1951,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1952,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1953,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1954,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1955,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1956,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1957,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1958,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1959,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1960,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1961,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1962,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1963,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1964,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1965,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1966,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1967,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1968,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1969,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1970,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1971,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1972,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1973,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1974,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1975,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1976,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1977,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1978,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1979,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1980,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1981,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1982,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1983,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1984,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1985,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1986,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1987,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1988,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1989,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1990,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1991,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1992,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1993,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1994,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1995,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1996,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1997,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1998,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,1999,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2000,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2001,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2002,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2003,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2004,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2005,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2006,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2007,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2008,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2009,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2010,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2011,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2012,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2013,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2014,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2015,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2016,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
3,2017,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1922,-0.193820026016113,NA,2.43136376415899,NA
4,1923,-0.193820026016113,NA,2.43136376415899,NA
4,1924,-0.193820026016113,NA,2.43136376415899,NA
4,1925,-0.193820026016113,NA,2.43136376415899,NA
4,1926,-0.193820026016113,NA,2.43136376415899,NA
4,1927,-0.193820026016113,NA,2.43136376415899,NA
4,1928,-0.193820026016113,NA,2.43136376415899,NA
4,1929,-0.193820026016113,NA,2.43136376415899,NA
4,1930,-0.193820026016113,NA,2.43136376415899,NA
4,1931,-0.193820026016113,NA,2.43136376415899,NA
4,1932,-0.193820026016113,NA,2.43136376415899,NA
4,1933,-0.193820026016113,NA,2.43136376415899,NA
4,1934,-0.193820026016113,NA,2.43136376415899,NA
4,1935,-0.193820026016113,NA,2.43136376415899,NA
4,1936,-0.193820026016113,NA,2.43136376415899,NA
4,1937,-0.193820026016113,NA,2.43136376415899,NA
4,1938,-0.193820026016113,NA,2.43136376415899,NA
4,1939,-0.193820026016113,NA,2.43136376415899,NA
4,1940,-0.193820026016113,NA,2.43136376415899,NA
4,1941,-0.193820026016113,NA,2.43136376415899,NA
4,1942,-0.193820026016113,NA,2.43136376415899,NA
4,1943,-0.193820026016113,NA,2.43136376415899,NA
4,1947,-0.193820026016113,NA,2.43136376415899,NA
4,1948,-0.193820026016113,NA,2.43136376415899,NA
4,1949,-0.193820026016113,NA,2.43136376415899,NA
4,1950,1.69134676413482,1.12763625255165,3.33445375115093,1.5
4,1951,1.69134676413482,1.12763625255165,3.33445375115093,1.5
4,1952,1.69134676413482,1.12763625255165,4.48410400670492,1.5
4,1953,1.69134676413482,1.12763625255165,4.48410400670492,1.5
4,1954,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1955,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1956,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1957,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1958,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1959,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1960,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1961,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1962,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1963,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1964,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1965,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1966,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1967,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1968,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1969,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1970,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1971,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1972,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1973,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1974,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1975,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1976,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1977,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1978,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1979,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1980,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1981,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1982,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1983,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1984,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1985,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1986,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1987,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1988,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1989,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1990,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1991,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1992,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1993,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1994,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1995,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1996,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1997,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1998,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,1999,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2000,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2001,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2002,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2003,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2004,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2005,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2006,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2007,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2008,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2009,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2010,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2011,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2012,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2013,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2014,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2015,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2016,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
4,2017,1.69134676413482,1.12763625255165,4.48410400670492,2.80102999566398
5,1880,-0.193820026016113,NA,2.43136376415899,NA
5,1889,-0.193820026016113,NA,2.43136376415899,NA
5,1890,-0.193820026016113,NA,2.43136376415899,NA
5,1891,-0.193820026016113,NA,2.43136376415899,NA
5,1892,-0.193820026016113,NA,2.43136376415899,NA
5,1905,-0.193820026016113,NA,2.43136376415899,NA
5,1906,-0.193820026016113,NA,2.43136376415899,NA
5,1907,-0.193820026016113,NA,2.43136376415899,NA
5,1908,-0.193820026016113,NA,2.43136376415899,NA
5,1917,-0.193820026016113,NA,2.43136376415899,NA
5,1921,-0.193820026016113,NA,2.43136376415899,NA
5,1922,-0.193820026016113,NA,2.43136376415899,NA
5,1923,-0.193820026016113,NA,2.43136376415899,NA
5,1924,-0.193820026016113,NA,2.43136376415899,NA
5,1925,-0.193820026016113,NA,2.43136376415899,NA
5,1926,-0.193820026016113,NA,2.43136376415899,NA
5,1927,-0.193820026016113,NA,2.43136376415899,NA
5,1928,-0.193820026016113,NA,2.43136376415899,NA
5,1929,-0.193820026016113,NA,2.43136376415899,NA
5,1930,-0.193820026016113,NA,2.43136376415899,NA
5,1931,-0.193820026016113,NA,2.43136376415899,NA
5,1932,-0.193820026016113,NA,2.43136376415899,NA
5,1933,-0.193820026016113,NA,2.43136376415899,NA
5,1934,-0.193820026016113,NA,2.43136376415899,NA
5,1935,-0.193820026016113,NA,2.43136376415899,NA
5,1936,-0.193820026016113,NA,2.43136376415899,NA
5,1937,-0.193820026016113,NA,2.43136376415899,NA
5,1938,-0.193820026016113,NA,2.43136376415899,NA
